scene_id,cloudy,clear,split
R116_T55HBC_444,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HBC\444.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HBC\444.tif,train
R046_T54WWC_600,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R046_T54WWC\600.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R046_T54WWC\600.tif,train
R114_T09WWQ_97,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R114_T09WWQ\97.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R114_T09WWQ\97.tif,train
R105_T44SMG_311,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R105_T44SMG\311.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R105_T44SMG\311.tif,train
R056_T10UFB_301,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\301.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\301.tif,train
R092_T37PFR_3,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R092_T37PFR\3.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R092_T37PFR\3.tif,train
R117_T51KVR_279,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R117_T51KVR\279.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R117_T51KVR\279.tif,train
R118_T48PXU_658,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R118_T48PXU\658.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R118_T48PXU\658.tif,train
R035_T35LQJ_343,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R035_T35LQJ\343.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R035_T35LQJ\343.tif,train
R133_T45RZJ_764,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R133_T45RZJ\764.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R133_T45RZJ\764.tif,train
R107_T37VCC_589,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\589.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\589.tif,train
R008_T30RYV_510,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R008_T30RYV\510.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R008_T30RYV\510.tif,train
R069_T14QMG_277,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R069_T14QMG\277.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R069_T14QMG\277.tif,train
R055_T13SGT_615,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R055_T13SGT\615.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R055_T13SGT\615.tif,train
R031_T56VLM_396,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R031_T56VLM\396.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R031_T56VLM\396.tif,train
R051_T30SXJ_17,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R051_T30SXJ\17.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R051_T30SXJ\17.tif,train
R069_T14QMG_138,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R069_T14QMG\138.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R069_T14QMG\138.tif,train
R092_T37PFR_234,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R092_T37PFR\234.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R092_T37PFR\234.tif,train
R008_T30RYV_333,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R008_T30RYV\333.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R008_T30RYV\333.tif,train
R051_T31TDM_337,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R051_T31TDM\337.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R051_T31TDM\337.tif,train
R018_T48RXT_249,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T48RXT\249.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T48RXT\249.tif,train
R124_T22LDP_264,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R124_T22LDP\264.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R124_T22LDP\264.tif,train
R018_T49UFT_470,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T49UFT\470.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T49UFT\470.tif,train
R075_T50TMK_238,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R075_T50TMK\238.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R075_T50TMK\238.tif,train
R046_T54WWC_573,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R046_T54WWC\573.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R046_T54WWC\573.tif,train
R008_T30RYV_635,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R008_T30RYV\635.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R008_T30RYV\635.tif,train
R010_T18FYK_632,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R010_T18FYK\632.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R010_T18FYK\632.tif,train
R124_T22LDP_636,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R124_T22LDP\636.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R124_T22LDP\636.tif,train
R114_T09WWQ_157,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R114_T09WWQ\157.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R114_T09WWQ\157.tif,train
R135_T36MWA_426,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R135_T36MWA\426.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R135_T36MWA\426.tif,train
R116_T55HCC_32,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HCC\32.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HCC\32.tif,train
R018_T48RXT_297,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T48RXT\297.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T48RXT\297.tif,train
R069_T14QMG_596,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R069_T14QMG\596.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R069_T14QMG\596.tif,train
R137_T29SPS_65,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R137_T29SPS\65.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R137_T29SPS\65.tif,train
R034_T42TWL_650,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R034_T42TWL\650.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R034_T42TWL\650.tif,train
R008_T30RYV_81,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R008_T30RYV\81.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R008_T30RYV\81.tif,train
R045_T53JKF_674,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R045_T53JKF\674.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R045_T53JKF\674.tif,train
R033_T46TDK_57,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R033_T46TDK\57.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R033_T46TDK\57.tif,train
R107_T37VCC_87,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\87.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\87.tif,train
R134_T44WPA_568,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R134_T44WPA\568.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R134_T44WPA\568.tif,train
R116_T55HCC_457,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HCC\457.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HCC\457.tif,train
R069_T14QMG_476,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R069_T14QMG\476.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R069_T14QMG\476.tif,train
R075_T50TMK_595,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R075_T50TMK\595.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R075_T50TMK\595.tif,train
R010_T18FYK_615,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R010_T18FYK\615.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R010_T18FYK\615.tif,train
R119_T46VDH_308,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R119_T46VDH\308.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R119_T46VDH\308.tif,train
R122_T33UWQ_434,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R122_T33UWQ\434.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R122_T33UWQ\434.tif,train
R119_T46VDH_384,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R119_T46VDH\384.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R119_T46VDH\384.tif,train
R078_T37TDE_728,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R078_T37TDE\728.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R078_T37TDE\728.tif,train
R003_T52SCF_91,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\91.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\91.tif,train
R134_T44WPA_399,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R134_T44WPA\399.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R134_T44WPA\399.tif,train
R116_T55HBC_171,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HBC\171.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HBC\171.tif,train
R018_T47NPF_464,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T47NPF\464.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T47NPF\464.tif,train
R116_T55HCC_331,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HCC\331.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HCC\331.tif,train
R046_T54WWC_547,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R046_T54WWC\547.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R046_T54WWC\547.tif,train
R078_T37TDE_243,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R078_T37TDE\243.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R078_T37TDE\243.tif,train
R032_T49QGF_216,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R032_T49QGF\216.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R032_T49QGF\216.tif,train
R056_T10UFB_277,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\277.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\277.tif,train
R003_T52SCF_473,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\473.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\473.tif,train
R133_T45RZJ_23,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R133_T45RZJ\23.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R133_T45RZJ\23.tif,train
R119_T46VDH_220,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R119_T46VDH\220.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R119_T46VDH\220.tif,train
R108_T30QXD_254,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T30QXD\254.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T30QXD\254.tif,train
R003_T52SCF_465,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R003_T52SCF\465.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R003_T52SCF\465.tif,train
R065_T32TNT_678,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R065_T32TNT\678.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R065_T32TNT\678.tif,train
R060_T53UMP_545,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R060_T53UMP\545.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R060_T53UMP\545.tif,train
R136_T33QVC_582,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R136_T33QVC\582.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R136_T33QVC\582.tif,train
R122_T33UWQ_516,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R122_T33UWQ\516.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R122_T33UWQ\516.tif,train
R018_T49UFT_555,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T49UFT\555.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T49UFT\555.tif,train
R121_T34JCM_130,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R121_T34JCM\130.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R121_T34JCM\130.tif,train
R116_T55HCC_501,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HCC\501.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HCC\501.tif,train
R019_T43PGQ_487,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R019_T43PGQ\487.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R019_T43PGQ\487.tif,train
R108_T34WFV_371,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T34WFV\371.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T34WFV\371.tif,train
R018_T49UFT_440,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T49UFT\440.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T49UFT\440.tif,train
R026_T15SYC_689,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R026_T15SYC\689.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R026_T15SYC\689.tif,train
R120_T41RKQ_47,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R120_T41RKQ\47.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R120_T41RKQ\47.tif,train
R018_T49UFT_764,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T49UFT\764.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T49UFT\764.tif,train
R008_T30RYV_752,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R008_T30RYV\752.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R008_T30RYV\752.tif,train
R045_T53JKF_720,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R045_T53JKF\720.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R045_T53JKF\720.tif,train
R053_T20LMR_709,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R053_T20LMR\709.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R053_T20LMR\709.tif,train
R137_T29SPS_90,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R137_T29SPS\90.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R137_T29SPS\90.tif,train
R120_T41RKQ_75,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R120_T41RKQ\75.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R120_T41RKQ\75.tif,train
R008_T30RYV_537,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R008_T30RYV\537.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R008_T30RYV\537.tif,train
R117_T51KVR_303,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R117_T51KVR\303.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R117_T51KVR\303.tif,train
R065_T32TNT_103,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R065_T32TNT\103.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R065_T32TNT\103.tif,train
R021_T36RUU_514,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R021_T36RUU\514.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R021_T36RUU\514.tif,train
R070_T12WXS_448,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R070_T12WXS\448.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R070_T12WXS\448.tif,train
R032_T49QGF_576,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R032_T49QGF\576.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R032_T49QGF\576.tif,train
R136_T33QVC_259,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R136_T33QVC\259.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R136_T33QVC\259.tif,train
R010_T18FYK_367,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R010_T18FYK\367.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R010_T18FYK\367.tif,train
R108_T30QXD_750,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T30QXD\750.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T30QXD\750.tif,train
R136_T33QVC_631,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R136_T33QVC\631.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R136_T33QVC\631.tif,train
R113_T10SFJ_680,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R113_T10SFJ\680.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R113_T10SFJ\680.tif,train
R107_T37VCC_512,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\512.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\512.tif,train
R121_T34JCM_761,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R121_T34JCM\761.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R121_T34JCM\761.tif,train
R049_T38QNL_462,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R049_T38QNL\462.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R049_T38QNL\462.tif,train
R018_T49UFT_707,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T49UFT\707.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T49UFT\707.tif,train
R110_T20KQB_692,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R110_T20KQB\692.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R110_T20KQB\692.tif,train
R133_T48VWP_497,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R133_T48VWP\497.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R133_T48VWP\497.tif,train
R096_T19KES_219,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R096_T19KES\219.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R096_T19KES\219.tif,train
R081_T22JDP_545,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R081_T22JDP\545.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R081_T22JDP\545.tif,train
R110_T20KQB_696,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R110_T20KQB\696.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R110_T20KQB\696.tif,train
R051_T31TDM_66,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R051_T31TDM\66.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R051_T31TDM\66.tif,train
R096_T19HCC_604,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R096_T19HCC\604.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R096_T19HCC\604.tif,train
R045_T53JKF_638,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R045_T53JKF\638.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R045_T53JKF\638.tif,train
R108_T30QXD_543,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T30QXD\543.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T30QXD\543.tif,train
R033_T46TDK_149,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R033_T46TDK\149.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R033_T46TDK\149.tif,train
R056_T10UFB_657,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\657.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\657.tif,train
R107_T37VCC_86,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R107_T37VCC\86.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R107_T37VCC\86.tif,train
R034_T42TWL_624,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R034_T42TWL\624.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R034_T42TWL\624.tif,train
R022_T32RLR_484,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R022_T32RLR\484.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R022_T32RLR\484.tif,train
R108_T30QXD_224,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R108_T30QXD\224.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R108_T30QXD\224.tif,train
R141_T13TEE_94,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R141_T13TEE\94.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R141_T13TEE\94.tif,train
R058_T03WXS_206,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R058_T03WXS\206.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R058_T03WXS\206.tif,train
R116_T55HBC_176,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HBC\176.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HBC\176.tif,train
R018_T49UFT_708,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T49UFT\708.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T49UFT\708.tif,train
R116_T55HBC_729,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HBC\729.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HBC\729.tif,train
R078_T37TDE_82,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R078_T37TDE\82.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R078_T37TDE\82.tif,train
R121_T34JCM_750,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R121_T34JCM\750.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R121_T34JCM\750.tif,train
R070_T12WXS_718,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R070_T12WXS\718.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R070_T12WXS\718.tif,train
R120_T40RFQ_624,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R120_T40RFQ\624.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R120_T40RFQ\624.tif,train
R007_T33LUC_643,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R007_T33LUC\643.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R007_T33LUC\643.tif,train
R056_T10UFB_487,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\487.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\487.tif,train
R122_T33UWQ_231,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R122_T33UWQ\231.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R122_T33UWQ\231.tif,train
R051_T30SXJ_218,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R051_T30SXJ\218.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R051_T30SXJ\218.tif,train
R034_T42TWL_293,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R034_T42TWL\293.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R034_T42TWL\293.tif,train
R018_T48RXT_98,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T48RXT\98.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T48RXT\98.tif,train
R053_T20LMR_711,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R053_T20LMR\711.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R053_T20LMR\711.tif,train
R121_T36QTD_367,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R121_T36QTD\367.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R121_T36QTD\367.tif,train
R049_T38QNL_33,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R049_T38QNL\33.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R049_T38QNL\33.tif,train
R116_T55HBC_299,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HBC\299.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HBC\299.tif,train
R018_T49UFT_503,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R018_T49UFT\503.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R018_T49UFT\503.tif,train
R116_T55HCC_575,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HCC\575.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HCC\575.tif,train
R073_T55KGP_671,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R073_T55KGP\671.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R073_T55KGP\671.tif,train
R035_T35LQJ_462,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R035_T35LQJ\462.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R035_T35LQJ\462.tif,train
R031_T56VLM_241,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R031_T56VLM\241.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R031_T56VLM\241.tif,train
R056_T10UFB_562,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R056_T10UFB\562.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R056_T10UFB\562.tif,train
R116_T55HCC_93,C:\Users\Chaitanya\Downloads\train\cloudDNclips\10m\R116_T55HCC\93.tif,C:\Users\Chaitanya\Downloads\train\clearDNclips\10m\R116_T55HCC\93.tif,train
